EAN_13,categorie,code,description,marque,nom,prix,reference_fabricant,remise_pourcentage,url_produit
4006825649819,Accessoires compresseur,B7273400,Accessoires pour compresseur Blow Out Gun Set,EINHELL,"Ensemble de pistolet de soufflage pour compresseur 0,06 kg - EINHELL",21.22,EIN-4132759,3.33,https://www.centrale-brico.com/einhell-ensemble-de-pistolet-de-soufflage-pour-compresseur-006-kg-b7273400
4007430329882,Accessoires compresseur,B6831300,"Ensemble composé d'une soufflette, d'un pistolet de gonflage des pneus, d'un pistolet à peinture avec godet et d'un flexible",Metabo,Sets d'outils à air comprimé LPZ 4 Set - Metabo,83.42,MET-601585010,36.6,https://www.centrale-brico.com/metabo-sets-d-outils-a-air-comprime-lpz-4-set-b6831300
4007430329868,Accessoires compresseur,B6830900,"Carter ergonomique, léger, à isolation thermique, résistant aux chocs",Metabo,Soufflettes à air comprimé BP 200 - rallonge 200mm - Consommation d'air 130 - 350 l/min - Metabo,40.24,MET-601581010,19.5,https://www.centrale-brico.com/metabo-soufflettes-a-air-comprime-bp-200-rallonge-200mm-consommation-d-air-130-350-lmin-b6830900
4007430329844,Accessoires compresseur,B6830700,Carter léger et robuste en fonte d'aluminium moulée sous pression,Metabo,Soufflettes à air comprimé BP 10 - 10mm - Consommation d'air 100 - 200 l/min - Metabo,28.44,MET-601579010,22.76,https://www.centrale-brico.com/metabo-soufflettes-a-air-comprime-bp-10-10mm-consommation-d-air-100-200-lmin-b6830700
4007430241030,Accessoires compresseur,B6830500,Pour le contrôle et le gonflage des pneus,Metabo,Pistolets de gonflage des pneus avec manomètre à air comprimé RF 80 D - Metabo,166.38,MET-602236000,30.27,https://www.centrale-brico.com/metabo-pistolets-de-gonflage-des-pneus-avec-manometre-a-air-comprime-rf-80-d-b6830500
4007430241023,Accessoires compresseur,B6830400,Pour le contrôle et le gonflage des pneus,Metabo,Pistolets de gonflage des pneus avec manomètre à air comprimé RF 80 G - Metabo,122.65,MET-602235000,38.67,https://www.centrale-brico.com/metabo-pistolets-de-gonflage-des-pneus-avec-manometre-a-air-comprime-rf-80-g-b6830400
8020119069844,Accessoires compresseur,B6669700,,MICHELIN,Raccord rapide cannelé MICHELIN - MICHELIN,12.72,MIC-1126001510,9.14,https://www.centrale-brico.com/michelin-raccord-rapide-cannele-michelin-b6669700
8020119070161,Accessoires compresseur,B6669200,,MICHELIN,Lubrificateur d'air MICHELIN - MICHELIN,31.46,MIC-8020119070161,15.66,https://www.centrale-brico.com/michelin-lubrificateur-d-air-michelin-b6669200
3373270007916,Accessoires compresseur,B6147500,PVC renforcé,PRODIF,Tuyau d'air diam. 8 x 13 mm PRODIF - PRODIF,24.24,PRO-8910V,18.66,https://www.centrale-brico.com/prodif-tuyau-d-air-diam-8-x-13-mm-prodif-b6147500
3660058232081,Accessoires compresseur,B4144400,"3 Embouts en acier traité avec protection anti-corrosion et anti-abrasion, constance des dimensions et des tolérances, prétéflonnage des filetages mâles.",PREVOST,Raccord rapide mâle - cannelé pour tuyau Ø 8 mm (3p) - PREVOST,25.49,D-6840061,5.84,https://www.centrale-brico.com/prevost-raccord-rapide-male-cannele-pour-tuyau-8-mm-3p-b4144400
3660058222440,Accessoires compresseur,B4144100,"Forme ergonomique et compacte, débit optimisé, perte de charge maitrisée, étanchéité du raccord assurée par joint plat. Corps en acier traité et matériau composite aux caractéristiques mécaniques renforcées. Résiste à l'abrasion, aux chocs, à l'écrasement, aux vibrations et à la corrosion. Diamètre du passage d'air : 6 mm. Pression nominale : 12 bar. Débit d'air sous 6 bar : 833 L/mn.",PREVOST,Raccord rapide femelle - cannelé pour tuyau Ø 10 mm - PREVOST,42.26,D-6840045,8.43,https://www.centrale-brico.com/prevost-raccord-rapide-femelle-cannele-pour-tuyau-10-mm-b4144100
3660058222433,Accessoires compresseur,B4144000,"Forme ergonomique et compacte, débit optimisé, perte de charge maitrisée, étanchéité du raccord assurée par joint plat. Corps en acier traité et matériau composite aux caractéristiques mécaniques renforcées. Résiste à l'abrasion, aux chocs, à l'écrasement, aux vibrations et à la corrosion. Diamètre du passage d'air : 6 mm. Pression nominale : 12 bar. Débit d'air sous 6 bar : 833 L/mn.",PREVOST,Raccord rapide femelle - cannelé pour tuyau Ø 8 mm - PREVOST,42.26,D-6840040,8.43,https://www.centrale-brico.com/prevost-raccord-rapide-femelle-cannele-pour-tuyau-8-mm-b4144000
3660058222419,Accessoires compresseur,B4143900,"Forme ergonomique et compacte, débit optimisé, perte de charge maitrisée, étanchéité du raccord assurée par joint plat. Corps en acier traité et matériau composite aux caractéristiques mécaniques renforcées. Résiste à l'abrasion, aux chocs, à l'écrasement, aux vibrations et à la corrosion. Diamètre du passage d'air : 6 mm. Pression nominale : 12 bar. Débit d'air sous 6 bar : 833 L/mn.",PREVOST,Raccord rapide femelle - filetage 1/2 mâle - PREVOST,36.77,D-6840035,22.74,https://www.centrale-brico.com/prevost-raccord-rapide-femelle-filetage-12-male-b4143900
3660058222402,Accessoires compresseur,B4143800,"Forme ergonomique et compacte, débit optimisé, perte de charge maitrisée, étanchéité du raccord assurée par joint plat. Corps en acier traité et matériau composite aux caractéristiques mécaniques renforcées. Résiste à l'abrasion, aux chocs, à l'écrasement, aux vibrations et à la corrosion. Diamètre du passage d'air : 6 mm. Pression nominale : 12 bar. Débit d'air sous 6 bar : 833 L/mn.",PREVOST,Raccord rapide femelle - filetage 3/8 mâle - PREVOST,41.66,D-6840030,8.26,https://www.centrale-brico.com/prevost-raccord-rapide-femelle-filetage-38-male-b4143800
3660058222396,Accessoires compresseur,B4143700,"Forme ergonomique et compacte, débit optimisé, perte de charge maitrisée, étanchéité du raccord assurée par joint plat. Corps en acier traité et matériau composite aux caractéristiques mécaniques renforcées. Résiste à l'abrasion, aux chocs, à l'écrasement, aux vibrations et à la corrosion. Diamètre du passage d'air : 6 mm. Pression nominale : 12 bar. Débit d'air sous 6 bar : 833 L/mn.",PREVOST,Raccord rapide femelle - filetage 1/4 mâle - PREVOST,41.66,D-6840025,8.26,https://www.centrale-brico.com/prevost-raccord-rapide-femelle-filetage-14-male-b4143700
4006825560831,Accessoires compresseur,B3895700,"Raccord rapide filetage mâle R  3/8"", pour compresseurs Einhell modèles:",EINHELL,"Raccord rapide, filetage mâle R  3/8"" - EINHELL",18.01,4139208,4.96,https://www.centrale-brico.com/einhell-raccord-rapide-filetage-male-r-38-b3895700
4006825410334,Accessoires compresseur,B3895600,"Raccord rapide R 1/4', pour compresseurs Einhell modèles:",EINHELL,Raccord rapide R 1/4' - EINHELL,16.75,4139206,11.61,https://www.centrale-brico.com/einhell-raccord-rapide-r-14--b3895600
4006825410327,Accessoires compresseur,B3895500,"Raccord rapide R 3/8', pour compresseurs Einhell modèles:",EINHELL,Raccord rapide R 3/8' - EINHELL,18.01,4139205,4.96,https://www.centrale-brico.com/einhell-raccord-rapide-r-38--b3895500
3660058221894,Accessoires compresseur,B1674700,Conforme à la norme ISO : VG 22. Viscosité : 20 CST (centistoc) à 40°C.,PREVOST,Huile spéciale réseau pneumatique bidon 2 L - PREVOST,44.55,6840831,18.38,https://www.centrale-brico.com/prevost-huile-speciale-reseau-pneumatique-bidon-2-l-b1674700
3660058137058,Accessoires compresseur,B1674500,"Soufflette ergonomique en matériau composite haute technologie, robuste, anti-rayures, isolant et anti-dérapant.",PREVOST,Soufflette à buse longue métallique 300 mm - PREVOST,31.84,6840502,31.29,https://www.centrale-brico.com/prevost-soufflette-a-buse-longue-metallique-300-mm-b1674500
3660058003582,Accessoires compresseur,B1672600,Raccord rapide mâle - cannelé pour tuyau Ø 8 mm. Dimensions : 50 mm.,PREVOST,Raccord rapide mâle - cannelé pour tuyau Ø 8 mm - PREVOST,11.62,6840060,4.44,https://www.centrale-brico.com/prevost-raccord-rapide-male-cannele-pour-tuyau-8-mm-b1672600
3660058005425,Accessoires compresseur,B1672500,"Raccord rapide mâle - filetage 1/4. Dimensions : 39,5 x 13 mm.",PREVOST,Raccord rapide mâle - filetage 1/4 - PREVOST,12.29,6840055,N/A,https://www.centrale-brico.com/prevost-raccord-rapide-male-filetage-14-b1672500
3660058005388,Accessoires compresseur,B1672400,"Raccord rapide mâle - taraudage ¼. Dimensions : 40,5 x 15 mm.",PREVOST,Raccord rapide mâle - taraudage ¼ - PREVOST,12.16,6840050,N/A,https://www.centrale-brico.com/prevost-raccord-rapide-male-taraudage--b1672400
3223430169636,Accessoires compresseur,B1663000,2 pièces,OUTIFRANCE,Raccord pour air comprimé - double taraudage ¼ - OUTIFRANCE,18.28,6530807,N/A,https://www.centrale-brico.com/outifrance-raccord-pour-air-comprime-double-taraudage--b1663000
8011399001761,Accessoires compresseur,B1397200,Pour peindre et pulvériser tous genres de liquides.,DECA,"Buse Ø 0,8 mm pour pistolet à peinture - DECA",13.86,62168,N/A,https://www.centrale-brico.com/deca-buse-08-mm-pour-pistolet-a-peinture-b1397200
3223430148938,Accessoires compresseur,B1396700,Pour peindre et pulvériser tous genres de liquides.,DECA,"Buse Ø 0,3 mm pour pistolet à peinture - DECA",13.86,62160,N/A,https://www.centrale-brico.com/deca-buse-03-mm-pour-pistolet-a-peinture-b1396700
8011399001723,Accessoires compresseur,B1396400,Pour peindre et pulvériser tous genres de liquides.,DECA,Rallonge flexible pour peinture plafond - DECA,16.41,62152,0.55,https://www.centrale-brico.com/deca-rallonge-flexible-pour-peinture-plafond-b1396400
4006825411713,Accessoires compresseur,B1370900,Raccord à connexion rapide pour tuyaux d'air comprimé.,EINHELL,"Raccord Y R3/8"" - EINHELL",30.66,4139680,4.07,https://www.centrale-brico.com/einhell-raccord-y-r38-b1370900
4006825411706,Accessoires compresseur,B1370800,Set de 5 colliers pour tuyaux d'air comprimé 8-12mm,EINHELL,Set de5 colliers 8-12mm - EINHELL,17.59,4139670,7.18,https://www.centrale-brico.com/einhell-set-de5-colliers-8-12mm-b1370800
4006825562347,Accessoires compresseur,B1370700,"Raccord  embout à filetage mâle  R 1/4""",EINHELL,"Raccord embout à filetage R 1/4"" - EINHELL",13.66,4139655,14.36,https://www.centrale-brico.com/einhell-raccord-embout-a-filetage-r-14-b1370700
4006825411683,Accessoires compresseur,B1370600,"Raccord  embout à filetage mâle  R 3/8""",EINHELL,"Raccord embout à filetage mâle R 3/8"" - EINHELL",14.56,4139650,8.72,https://www.centrale-brico.com/einhell-raccord-embout-a-filetage-male-r-38-b1370600
4006825411676,Accessoires compresseur,B1370400,"Raccord  embout à filetage femelle  R 1/4""",EINHELL,"Raccord embout à filetage R 1/4"" - EINHELL",14.49,4139640,9.15,https://www.centrale-brico.com/einhell-raccord-embout-a-filetage-r-14-b1370400
4006825411652,Accessoires compresseur,B1370200,"Raccord double  pour air comprimé R 1:4""",EINHELL,"Raccord double R 1/4 "" - EINHELL",13.95,4139620,12.54,https://www.centrale-brico.com/einhell-raccord-double-r-14--b1370200
4006825411645,Accessoires compresseur,B1370100,"Raccord double  pour air comprimé R 3/8""",EINHELL,"Raccord double R 3/8"" - EINHELL",15.51,4139610,2.76,https://www.centrale-brico.com/einhell-raccord-double-r-38-b1370100
4006825562330,Accessoires compresseur,B1369700,"Raccord réduction filetage mâle  R 1/2""  filetage femelle : R3/8""",EINHELL,Raccord réduction male/femelle - EINHELL,15.51,4139605,2.76,https://www.centrale-brico.com/einhell-raccord-reduction-malefemelle-b1369700
4006825411621,Accessoires compresseur,B1369600,"Raccord réduction filetage mâle  R3/8""  filetage femelle : R1/4""",EINHELL,Raccord réduction male/femelle - EINHELL,14.57,4139600,8.65,https://www.centrale-brico.com/einhell-raccord-reduction-malefemelle-b1369600
4006825410136,Accessoires compresseur,B1369500,Raccords pour tuyau  air diamétre 6 mm,EINHELL,Set de raccords tuyau 6 mm - EINHELL,23.3,4139500,6.61,https://www.centrale-brico.com/einhell-set-de-raccords-tuyau-6-mm-b1369500
9120058371813,Tour-Touret- Rabot,B8305800," Griffe d´entrainement de 4 dents, contre pointe, plateau, support porte outils, outils de montage.",Holzmann,Tour à bois - 250W - 230V - Holzmann,260.1,HOL-D300F_230V,12.1,https://www.centrale-brico.com/holzmann-tour-a-bois-250w-230v-b8305800
4006825581638,Accessoires compresseur,B1368900,Raccord rapide air comprimé,EINHELL,Raccord rapide 6 mm - EINHELL,17.07,4139301,9.92,https://www.centrale-brico.com/einhell-raccord-rapide-6-mm-b1368900
4006825410082,Accessoires compresseur,B1368700,: Longueur: 10 mètres,EINHELL,Tuyau haute pression  10 mètres - EINHELL,28.77,4138100,3.94,https://www.centrale-brico.com/einhell-tuyau-haute-pression-10-metres-b1368700
4006825410075,Accessoires compresseur,B1368600,"Fitre huileur avec régulateur de pression, filetage mâle R 13/8""",EINHELL,Filtre huileur régulateur de pression - EINHELL,107.73,4135000,11.67,https://www.centrale-brico.com/einhell-filtre-huileur-regulateur-de-pression-b1368600
3660058181570,Accessoires compresseur,B1180200,"Tuyau transparent PVC aux caractéristiques identiques à celui-ci-dessus, livré avec raccord et embout rapide mono impulsion.",PREVOST,Rallonge PVC 10 m (Ø 8 / 14 mm) - PREVOST,62.02,6840730,3.99,https://www.centrale-brico.com/prevost-rallonge-pvc-10-m-8-14-mm-b1180200
3660058026932,Accessoires compresseur,B1179500,"Tuyau souple, résistant aux torsions, aux chocs, à l'abrasion et à l'hydrolyse. Equipé de raccords en laiton nickelé avec filetage mâles prétéflonnés 1/4.",PREVOST,Tuyau polyuréthane en spirale 4 m (Ø 5 / 8 mm) - PREVOST,57.04,6840600,20.42,https://www.centrale-brico.com/prevost-tuyau-polyurethane-en-spirale-4-m-5-8-mm-b1179500
3223430169704,Accessoires compresseur,B724800,,OUTIFRANCE,Pistolet de sablage pour air comprimé - OUTIFRANCE,37.63,6530865,23.49,https://www.centrale-brico.com/outifrance-pistolet-de-sablage-pour-air-comprime-b724800
3223430137994,Accessoires compresseur,B724700,,OUTIFRANCE,Pistolet de lavage pour air comprimé - OUTIFRANCE,26.27,6530860,30.19,https://www.centrale-brico.com/outifrance-pistolet-de-lavage-pour-air-comprime-b724700
3223430138038,Accessoires compresseur,B724100,,OUTIFRANCE,Kit 5 accessoires air comprimé - OUTIFRANCE,73.12,6530820,28.45,https://www.centrale-brico.com/outifrance-kit-5-accessoires-air-comprime-b724100
4006825663877,Accessoires compresseur,B7985600,"Accessoires pour compresseur Abrasive sand 1 kg, 0.2- 0.35mm",EINHELL,"Accessoires pour compresseur Abrasive sand 1 kg, 0.2- 0.35mm - EINHELL",20.81,EIN-4138311,5.19,https://www.centrale-brico.com/einhell-accessoires-pour-compresseur-abrasive-sand-1-kg-02-035mm-b7985600
4006825581614,Accessoires compresseur,B7274300,Accessoires pour compresseur Mini oiler R 1/5,EINHELL,Mini lubrificateur à brouillard d'huile R 1/4 pour air comprimé - EINHELL,20.83,EIN-4135002,9.28,https://www.centrale-brico.com/einhell-mini-lubrificateur-a-brouillard-d-huile-r-14-pour-air-comprime-b7274300
4006825625738,Accessoires compresseur,B7273700,Accessoires pour compresseur Tire pressure gauge digital,EINHELL,"Jauge de pression des pneus numérique 0,277 kg - 13 bar - Longueur du tuyau 40 cm - EINHELL",35.21,EIN-4133115,7.24,https://www.centrale-brico.com/einhell-jauge-de-pression-des-pneus-numerique-0277-kg-13-bar-longueur-du-tuyau-40-cm-b7273700
4006825660531,Accessoires compresseur,B7273600,"Le pistolet à air original Einhell avec buse de 500 mm est un accessoire adapté à tous les compresseurs Einhell. La buse longue et étroite permet de souffler sans difficulté dans les coins difficiles d’accès et les zones étroites. La forme du pistolet assure une manipulation simple et confortable, et il se raccorde tout aussi facilement au compresseur grâce au raccord rapide. Le pistolet à air est adapté à une pression d’air comprise entre 2 et 8 bar au maximum.",EINHELL,Pistolet à air original avec buse Blow-out gun 500 mm - Accessoires pour compresseur - EINHELL,27.48,EIN-4132763,5.11,https://www.centrale-brico.com/einhell-pistolet-a-air-original-avec-buse-blow-out-gun-500-mm-accessoires-pour-compresseur-b7273600
4006825659948,Accessoires compresseur,B7273500,Accessoires pour compresseur Blow-out Gun w 4 Exch. Nozzles,EINHELL,"Pistolet de soufflage à 4 buses pour compresseur 0,2 kg - EINHELL",21.99,EIN-4132762,15.29,https://www.centrale-brico.com/einhell-pistolet-de-soufflage-a-4-buses-pour-compresseur-02-kg-b7273500
8020119084410,Accessoires compresseur,B6669400,,MICHELIN,Lot de 4 colliers de serrage MICHELIN - MICHELIN,8.81,MIC-1126001491,N/A,https://www.centrale-brico.com/michelin-lot-de-4-colliers-de-serrage-michelin-b6669400
8020119084403,Accessoires compresseur,B6669300,,MICHELIN,Lot de 6 colliers oreilles MICHELIN - MICHELIN,8.33,MIC-1126001490,N/A,https://www.centrale-brico.com/michelin-lot-de-6-colliers-oreilles-michelin-b6669300
3373270007909,Accessoires compresseur,B6147400,Tressé et renforcé,PRODIF,Tuyau d'air compresseur avec raccord rapide universel PRODIF - PRODIF,15.75,PRO-8905V,7.9,https://www.centrale-brico.com/prodif-tuyau-d-air-compresseur-avec-raccord-rapide-universel-prodif-b6147400
8020119063606,Accessoires compresseur,B6066700,,MICHELIN,Raccord automatique MICHELIN - MICHELIN,10.73,MIC-1126001516,25.49,https://www.centrale-brico.com/michelin-raccord-automatique-michelin-b6066700
8020119063545,Accessoires compresseur,B6066600,,MICHELIN,Raccord automatique MICHELIN - MICHELIN,11.39,MIC-1126001508,24.57,https://www.centrale-brico.com/michelin-raccord-automatique-michelin-b6066600
8020119084434,Accessoires compresseur,B5879000,,MICHELIN,Kit de 3 accessoires MICHELIN - MICHELIN,41.89,MIC-6718700050,1.44,https://www.centrale-brico.com/michelin-kit-de-3-accessoires-michelin-b5879000
4006825641417,Accessoires compresseur,B5449500,"La visseuse-clé à chocs à air comprimé Einhell TC-PR 68 permet de serrer et desserrer des fixations par vis. Cette visseuse-clé à chocs puissante a un couple maximal de 68 Nm. La poignée antidérapante permet de travailler confortablement et en toute sécurité. Cette visseuse à air comprimé offre une performance optimale à partir d’un diamètre intérieur de tuyau de 9 mm. La rotation à droite/à gauche est réglable au niveau de la tête. L'outil est vendu avec 7 douilles de dimensions 9/10/11/13/14/17/19 mm, une rallonge, un joint universel, un raccord et une burette d'huile. L'outil est vendu dans son coffret de transport et de rangement très pratique.",EINHELL,Clef racagnac TC-PR 68 - EINHELL,67.84,EIN-4139180,14.07,https://www.centrale-brico.com/einhell-clef-racagnac-tc-pr-68-b5449500
