,EAN_13,categorie,code,description,marque,nom,prix,reference_fabricant,remise_pourcentage,url_produit,prix_initial
2153,355176041213,Raccordement - Accessoires,B8530900,"Optez pour notre tuyau de raccordement en aluminium agraphé, conçu spécifiquement pour les chaudières au gaz. Avec un diamètre intérieur de 139 mm et une épaisseur de 0,55 mm, ce tuyau assure une connexion fiable et durable pour vos systèmes de chauffage. Conforme à la norme CE 0071, il garantit une installation sécurisée et conforme aux réglementations en vigueur.",joncoux,"Tuyau aluminie de raccordement - modele POLYFEU - Diametre de 139mm - Longueur 0,50M - Joncoux",17.02,jon-41213,0.0,https://www.centrale-brico.com/joncoux-tuyau-aluminie-de-raccordement-modele-polyfeu-diametre-de-139mm-longueur-050m-b8530900,17.02
2154,3551760411133,Raccordement - Accessoires,B8530800,"Optez pour notre tuyau de raccordement en aluminium agraphé, conçu spécifiquement pour les chaudières au gaz. Avec un diamètre intérieur de 139 mm et une épaisseur de 0,55 mm, ce tuyau assure une connexion fiable et durable pour vos systèmes de chauffage. Conforme à la norme CE 0071, il garantit une installation sécurisée et conforme aux réglementations en vigueur.",joncoux,"Tuyau aluminie de raccordement - modele POLYFEU - Diametre de 139mm - Longueur 0,65M - Joncoux",18.59,jon-41113,0.0,https://www.centrale-brico.com/joncoux-tuyau-aluminie-de-raccordement-modele-polyfeu-diametre-de-139mm-longueur-065m-b8530800,18.59
2155,3551760410136,Raccordement - Accessoires,B8530700,"Optez pour notre tuyau de raccordement en aluminium agraphé, conçu spécifiquement pour les chaudières au gaz. Avec un diamètre intérieur de 139 mm et une épaisseur de 0,55 mm, ce tuyau assure une connexion fiable et durable pour vos systèmes de chauffage. Conforme à la norme CE 0071, il garantit une installation sécurisée et conforme aux réglementations en vigueur.",joncoux,Tuyau aluminie de raccordement - modele POLYFEU - Diametre de 139mm - Longueur 1M - Joncoux,20.9,jon-41013,0.0,https://www.centrale-brico.com/joncoux-tuyau-aluminie-de-raccordement-modele-polyfeu-diametre-de-139mm-longueur-1m-b8530700,20.9
2156,3551760430127,Raccordement - Accessoires,B8530600,"Le Té 90° avec piquage femelle, conçu pour le raccordement à l'arrière de l'appareil, fait partie de la série POLYFEU de JONCOUX. Ce raccord en aluminium, d'un diamètre de 125 mm, offre une connexion fiable et durable pour les installations de chauffage au gaz. Sa finition aluminiée et sa conformité à la norme CE 0071 garantissent une installation sécurisée et performante.",joncoux,Coude en T de 90deg d'angle pour raccordement femelle - modele POLYFEU - Diametre 125 mm - Joncoux,30.47,jon-43012,0.0,https://www.centrale-brico.com/joncoux-coude-en-t-de-90-d-angle-pour-raccordement-femelle-modele-polyfeu-diametre-125-mm-b8530600,30.47
2157,3551760424126,Raccordement - Accessoires,B8530500,"Coude à 45° plissé, conçu pour le raccordement de conduits en aluminié-galvanisé dans les systèmes de chauffage. Ce composant, avec un diamètre intérieur de 125 mm et une épaisseur de 0,55 mm, est idéal pour les chaudières au gaz. Conforme à la norme CE 0071, il assure une connexion fiable et sécurisée dans vos installations de chauffage.",joncoux,Coude plisse de 45deg d'angle et aluminie pour conduit de raccordement - Diametre 125 mm - modele POLYFEU - Joncoux,15.94,jon-42412,0.0,https://www.centrale-brico.com/joncoux-coude-plisse-de-45-d-angle-et-aluminie-pour-conduit-de-raccordement-diametre-125-mm-modele-polyfeu-b8530500,15.94
2158,3551760421125,Raccordement - Accessoires,B8530400,"Coude à 90° plissé, conçu pour le raccordement de conduits en aluminié-galvanisé dans les systèmes de chauffage. Ce composant, avec un diamètre intérieur de 125 mm et une épaisseur de 0,55 mm, est idéal pour les chaudières au gaz. Conforme à la norme CE 0071, il assure une connexion fiable et sécurisée dans vos installations de chauffage.",joncoux,Coude plisse de 90deg d'angle et aluminie pour conduit de raccordement - Diametre 125 mm - modele POLYFEU - Joncoux,16.01,jon-42112,0.0,https://www.centrale-brico.com/joncoux-coude-plisse-de-90-d-angle-et-aluminie-pour-conduit-de-raccordement-diametre-125-mm-modele-polyfeu-b8530400,16.01
2159,355176041312,Raccordement - Accessoires,B8530300,"Optez pour notre tuyau de raccordement en aluminium agraphé, conçu spécifiquement pour les chaudières au gaz. Avec un diamètre intérieur de 125 mm et une épaisseur de 0,55 mm, ce tuyau assure une connexion fiable et durable pour vos systèmes de chauffage. Conforme à la norme CE 0071, il garantit une installation sécurisée et conforme aux réglementations en vigueur.",joncoux,"Tuyau aluminie de raccordement - modele POLYFEU - Diametre de 125mm - Longueur 0,33M - Joncoux",14.53,jon-41312,0.0,https://www.centrale-brico.com/joncoux-tuyau-aluminie-de-raccordement-modele-polyfeu-diametre-de-125mm-longueur-033m-b8530300,14.53
2160,3551760412123,Raccordement - Accessoires,B8530200,"Optez pour notre tuyau de raccordement en aluminium agraphé, conçu spécifiquement pour les chaudières au gaz. Avec un diamètre intérieur de 125 mm et une épaisseur de 0,55 mm, ce tuyau assure une connexion fiable et durable pour vos systèmes de chauffage. Conforme à la norme CE 0071, il garantit une installation sécurisée et conforme aux réglementations en vigueur.",joncoux,"Tuyau aluminie de raccordement - modele POLYFEU - Diametre de 125mm - Longueur 0,5M - Joncoux",16.27,jon-41212,0.0,https://www.centrale-brico.com/joncoux-tuyau-aluminie-de-raccordement-modele-polyfeu-diametre-de-125mm-longueur-05m-b8530200,16.27
2161,3551760410129,Raccordement - Accessoires,B8530100,"Optez pour notre tuyau de raccordement en aluminium agraphé, conçu spécifiquement pour les chaudières au gaz. Avec un diamètre intérieur de 125 mm et une épaisseur de 0,55 mm, ce tuyau assure une connexion fiable et durable pour vos systèmes de chauffage. Conforme à la norme CE 0071, il garantit une installation sécurisée et conforme aux réglementations en vigueur.",joncoux,Tuyau aluminie de raccordement - modele POLYFEU - Diametre de 125mm - Longueur 1M - Joncoux,19.86,jon-41012,0.0,https://www.centrale-brico.com/joncoux-tuyau-aluminie-de-raccordement-modele-polyfeu-diametre-de-125mm-longueur-1m-b8530100,19.86
2162,3551764101054,Raccordement - Accessoires,B8530000,"Garantissez la sécurité et la stabilité de votre installation avec notre collier de sécurité en inox, conçu pour une durabilité exceptionnelle. Ce collier de sécurité, d'un diamètre de Ø150 mm, offre une fixation solide et sécurisée, essentielle pour tout système de conduit de fumée. Fabriqué par Joncoux, spécialiste des conduits de fumée et de ventilation, ce collier est idéal pour les cheminées, poêles et inserts.",joncoux,Bride de securite pour raccordement de simple paroi - O150mm - Joncoux,22.19,jon-410105,0.0,https://www.centrale-brico.com/joncoux-bride-de-securite-pour-raccordement-de-simple-paroi-150mm-b8530000,22.19
2163,355176039205,Raccordement - Accessoires,B8529900,"Purge pour raccordement en inox 304, d'un diamètre de 150 mm, spécialement conçue pour assurer un raccordement sûr et durable des systèmes de chauffage. Compatible avec des appareils polycombustibles, cette purge est idéale pour les raccordements arrière des poêles et cheminées. Conforme à la norme CE 0071, elle garantit une installation fiable et sécurisée.",joncoux,Purge pour raccordement - diametre 150mm - inox 304 - Joncoux,19.36,jon-039205,0.0,https://www.centrale-brico.com/joncoux-purge-pour-raccordement-diametre-150mm-inox-304-b8529900,19.36
2164,3551760341058,Raccordement - Accessoires,B8529800,"Optez pour la fiabilité avec notre tampon JONCOUX Ø150 mm, fabriqué en France, pour un raccordement sûr et durable. Ce tampon est conçu pour garantir la sécurité et la longévité de vos installations de chauffage polycombustibles, offrant une solution idéale pour les projets de raccordement Tyral.",joncoux,Tampon de diametre 150mm - bride support orientable pour raccordement - polycombustible - Joncoux,19.36,jon-034105,0.0,https://www.centrale-brico.com/joncoux-tampon-de-diametre-150mm-bride-support-orientable-pour-raccordement-polycombustible-b8529800,19.36
2165,3551760329056,Raccordement - Accessoires,B8529700,"Réalisez des connexions précises et durables avec notre coude T90° en inox 304, parfait pour vos installations exigeantes. Ce coude en T, avec un angle de 90° et un diamètre de 150 mm, est conçu pour les raccordements Tyral, garantissant une installation robuste et une résistance optimale à la corrosion.",joncoux,Coude en T pour raccordement de 90deg d'angle - modele TYRAL - inox 304 - double emboitement - O150 - Joncoux,34.24,jon-032905,0.0,https://www.centrale-brico.com/joncoux-coude-en-t-pour-raccordement-de-90-d-angle-modele-tyral-inox-304-double-emboitement-150-b8529700,34.24
2166,3551760326055,Raccordement - Accessoires,B8529600,"Réalisez des installations de chauffage impeccables avec notre coude à 45° en inox 304, garantissant durabilité et résistance optimale pour votre confort et sécurité. Ce coude, d'un diamètre de 150 mm, est conçu pour offrir une connexion solide et durable dans votre système de chauffage.",joncoux,Coude lisse de raccordement de 45deg d'angle - modele TYRAL - inox 304 - O150 - Joncoux,30.47,jon-032605,0.0,https://www.centrale-brico.com/joncoux-coude-lisse-de-raccordement-de-45-d-angle-modele-tyral-inox-304-150-b8529600,30.47
2167,3551760325058,Raccordement - Accessoires,B8529500,"Réalisez des installations de chauffage impeccables avec notre coude à 90° en inox 304, garantissant durabilité et résistance optimale pour votre confort et sécurité. Ce coude, d'un diamètre de 150 mm, est conçu pour offrir une connexion solide et durable dans votre système de chauffage.",joncoux,Coude lisse de raccordement de 90deg d'angle - modele TYRAL - inox 304 - O150 - Joncoux,40.6,jon-032505,0.0,https://www.centrale-brico.com/joncoux-coude-lisse-de-raccordement-de-90-d-angle-modele-tyral-inox-304-150-b8529500,40.6
2168,3551760313055,Raccordement - Accessoires,B8529400,"Améliorez la qualité et la sécurité de votre système de chauffage avec notre tuyau en inox 304, d'une longueur de 330 mm et d'un diamètre de 150 mm, conçu pour une durabilité exceptionnelle. Ce tuyau de raccordement est l'accessoire idéal pour les installations de chauffage exigeant une fiabilité à toute épreuve.",joncoux,"Tuyau de raccordement - Longueur 0,33M - modele TYRAL - inox 304 - O150mm - Joncoux",21.88,jon-031305,0.0,https://www.centrale-brico.com/joncoux-tuyau-de-raccordement-longueur-033m-modele-tyral-inox-304-150mm-b8529400,21.88
2169,8421272002769,Distribution d'air - Grille d'aeration,B6509400,Empêche le passage des insectes,centrale brico,"Grille d'aeration aluminium laque, L.20 x l.30 cm - Centrale Brico",12.24,CEB-8421272002769,12.57,https://www.centrale-brico.com/centrale-brico-grille-d-aeration-aluminium-laque-l20-x-l30-cm-b6509400,13.999771245567882
2170,8421272004725,Distribution d'air - Grille d'aeration,B6509100,Réglable,centrale brico,"Grille d'aeration aluminium laque, L.19 x l.17 cm - Centrale Brico",16.47,CEB-8421272004725,15.97,https://www.centrale-brico.com/centrale-brico-grille-d-aeration-aluminium-laque-l19-x-l17-cm-b6509100,19.600142806140664
2171,8421272004718,Distribution d'air - Grille d'aeration,B6508500,Réglable,centrale brico,"Grille d'aeration aluminium laque, L.13 x l.17 cm - Centrale Brico",14.94,CEB-8421272004718,1.06,https://www.centrale-brico.com/centrale-brico-grille-d-aeration-aluminium-laque-l13-x-l17-cm-b6508500,15.100060642813826
2172,8421272002714,Distribution d'air - Grille d'aeration,B6508000,Empêche le passage des insectes,centrale brico,"Grille d'aeration aluminium laque, L.10 x l.10 cm - Centrale Brico",5.2,CEB-8421272002714,13.33,https://www.centrale-brico.com/centrale-brico-grille-d-aeration-aluminium-laque-l10-x-l10-cm-b6508000,5.999769239644629
2173,8421272040495,Distribution d'air - Grille d'aeration,B6506000,"Empêche le passage des insectes, anti-corrosion",centrale brico,"Grille d'aeration acier inoxydable naturel, L.15 x l.15 cm - Centrale Brico",8.12,CEB-8421272040495,0.0,https://www.centrale-brico.com/centrale-brico-grille-d-aeration-acier-inoxydable-naturel-l15-x-l15-cm-b6506000,8.12
2174,8421272040631,Distribution d'air - Grille d'aeration,B6505800,Empêche le passage des insectes,centrale brico,"Grille d'aeration abs naturel, L.9 x l.26 cm - Centrale Brico",9.01,CEB-8421272040631,0.0,https://www.centrale-brico.com/centrale-brico-grille-d-aeration-abs-naturel-l9-x-l26-cm-b6505800,9.01
2175,842127204073,Distribution d'air - Grille d'aeration,B6505400,Empêche le passage des insectes,centrale brico,"Grille d'aeration abs naturel, L.6 x l.30.2 cm - Centrale Brico",8.33,CEB-8421272040730,0.0,https://www.centrale-brico.com/centrale-brico-grille-d-aeration-abs-naturel-l6-x-l302-cm-b6505400,8.33
2176,8421272040709,Distribution d'air - Grille d'aeration,B6504900,Réglable. Empêche le passage des insectes,centrale brico,"Grille d'aeration abs naturel, L.19.3 x l.28.9 cm - Centrale Brico",12.4,CEB-8421272040709,0.0,https://www.centrale-brico.com/centrale-brico-grille-d-aeration-abs-naturel-l193-x-l289-cm-b6504900,12.4
2177,8421272046572,Distribution d'air - Grille d'aeration,B6504400,Anti-pluie,centrale brico,"Grille d'aeration abs naturel, L.14.8 x l.14.8 cm - Centrale Brico",12.36,CEB-8421272046572,0.0,https://www.centrale-brico.com/centrale-brico-grille-d-aeration-abs-naturel-l148-x-l148-cm-b6504400,12.36
2178,8421272040693,Distribution d'air - Grille d'aeration,B6504300,Réglable. Empêche le passage des insectes,centrale brico,"Grille d'aeration abs naturel, L.14.6 x l.25 cm - Centrale Brico",14.04,CEB-8421272040693,0.0,https://www.centrale-brico.com/centrale-brico-grille-d-aeration-abs-naturel-l146-x-l25-cm-b6504300,14.04
2179,8436572637887,Poele a bois,B8566500,"Alliant puissance et polyvalence, le poêle à bois ANTARES HORNO en fonte complète est parfait pour chauffer de grands espaces tout en permettant de cuisiner grâce à son four intégré.",eider biomasa,"Poele a bois - modele ANTARES HORNO - 18,26 kW - jusqu'a 305 m3 - H.95 x l.63 x P.55 cm - Classe energetique A - Eider Biomasa",1390.0,ESL-249002,0.0,https://www.centrale-brico.com/eider-biomasa-poele-a-bois-modele-antares-horno-1826-kw-jusqu-a-305-m-h95-x-l63-x-p55-cm-classe-energetique-a-b8566500,1390.0
